Date,Symbol,Direction,Entry,Exit,PnL
2026-05-14,NQ,Long,23146.22,23201.16,1098.85
2026-05-15,NQ,Short,23204.05,23229.05,-500.00
2026-05-18,NQ,Short,23306.30,23254.02,1045.62
2026-05-18,NQ,Short,23343.43,23368.43,-500.00
2026-05-19,MNQ,Long,23202.27,23930.38,1456.22
2026-05-19,NQ,Long,23239.40,23214.40,-500.00
2026-05-19,MNQ,Short,23276.53,22592.68,1367.70
2026-05-20,NQ,Long,23335.36,23418.66,1666.07
2026-05-20,MNQ,Short,23371.49,22834.30,1074.38
2026-05-21,NQ,Long,23430.33,23405.33,-500.00
2026-05-21,NQ,Short,23267.46,23292.46,-500.00
2026-05-21,MNQ,Short,23304.59,23554.59,-500.00
2026-05-21,MNQ,Long,23341.72,23866.90,1050.35
2026-05-22,MNQ,Long,23400.55,24032.42,1263.73
2026-05-22,MNQ,Long,23437.68,24265.28,1655.21
2026-05-22,MNQ,Long,23274.81,23994.74,1439.85
2026-05-22,NQ,Long,23310.94,23369.35,1168.18
2026-05-25,NQ,Short,23413.19,23438.19,-500.00
2026-05-25,MNQ,Short,23450.32,22882.29,1136.05
2026-05-25,NQ,Short,23487.45,23433.14,1086.16
2026-05-25,MNQ,Long,23524.58,23274.58,-500.00
2026-05-26,NQ,Short,23383.41,23305.62,1555.73
2026-05-26,NQ,Long,23420.54,23395.54,-500.00
2026-05-27,MNQ,Long,23479.38,24038.41,1118.06
2026-05-27,MNQ,Short,23515.51,22898.64,1233.73
2026-05-27,NQ,Long,23552.64,23527.64,-500.00
2026-05-28,NQ,Short,23411.47,23436.47,-500.00
2026-05-28,MNQ,Short,23448.60,22867.76,1161.68
2026-05-29,MNQ,Short,23507.44,23757.44,-500.00
2026-05-29,NQ,Long,23544.57,23630.02,1708.99
2026-06-01,NQ,Short,23646.82,23671.82,-500.00
2026-06-01,MNQ,Short,23482.95,22840.37,1285.16
2026-06-01,NQ,Short,23520.08,23545.08,-500.00
2026-06-02,NQ,Short,23578.91,23494.37,1690.87
2026-06-02,MNQ,Short,23616.04,23866.04,-500.00
2026-06-02,MNQ,Short,23653.17,23903.17,-500.00
2026-06-02,MNQ,Long,23690.30,24502.31,1624.02
2026-06-03,MNQ,Long,23549.14,24140.38,1182.49
2026-06-03,MNQ,Long,23586.27,24365.94,1559.35
2026-06-03,NQ,Short,23622.40,23569.54,1057.28
2026-06-03,NQ,Long,23659.53,23722.70,1263.32
2026-06-04,NQ,Long,23718.36,23693.36,-500.00
2026-06-04,NQ,Long,23555.49,23612.13,1132.86
2026-06-04,MNQ,Short,23592.62,22837.19,1510.85
2026-06-05,MNQ,Short,23651.46,23125.85,1051.21
2026-06-05,MNQ,Short,23688.59,22966.81,1443.56
2026-06-08,NQ,Short,23790.83,23815.83,-500.00
2026-06-08,MNQ,Long,23826.96,24496.43,1338.94
2026-06-09,NQ,Long,23685.80,23762.34,1530.72
2026-06-09,NQ,Short,23722.93,23636.09,1736.79
2026-06-09,NQ,Short,23760.06,23785.06,-500.00
2026-06-09,NQ,Short,23797.19,23728.39,1376.03
2026-06-10,MNQ,Long,23856.02,24700.24,1688.45
2026-06-11,MNQ,Short,23714.86,23964.86,-500.00
