Date,Symbol,Direction,Entry,Exit,PnL
2026-03-05,NQ,Short,21734.76,21698.75,720.22
2026-03-06,NQ,Long,21792.59,21837.26,893.46
2026-03-06,MNQ,Long,21629.72,21355.37,-548.71
2026-03-06,NQ,Short,21666.85,21633.73,662.47
2026-03-06,NQ,Short,21703.98,21664.75,784.58
2026-03-09,NQ,Long,21806.23,21780.85,-507.61
2026-03-10,NQ,Short,21865.07,21891.83,-535.29
2026-03-11,MNQ,Short,21723.90,21275.20,897.40
2026-03-12,NQ,Short,21782.74,21808.48,-514.81
2026-03-12,NQ,Long,21818.87,21792.74,-522.70
2026-03-13,MNQ,Long,21877.70,22233.94,712.47
2026-03-13,MNQ,Short,21914.83,22185.67,-541.67
2026-03-16,NQ,Short,21817.08,21775.76,826.31
2026-03-17,MNQ,Long,21875.91,21606.82,-538.18
2026-03-17,NQ,Long,21913.04,21946.51,669.46
2026-03-17,MNQ,Long,21950.17,21691.79,-516.76
2026-03-18,NQ,Long,22009.01,21982.30,-534.27
2026-03-18,MNQ,Short,22045.14,21718.67,652.94
2026-03-18,NQ,Long,21882.27,21856.35,-518.45
2026-03-18,MNQ,Long,21919.40,22295.69,752.59
2026-03-19,MNQ,Short,21978.23,22229.41,-502.36
2026-03-19,NQ,Short,22015.36,22041.54,-523.53
2026-03-19,MNQ,Short,22052.49,21718.77,667.44
2026-03-19,MNQ,Short,21889.62,22164.12,-549.01
2026-03-20,MNQ,Short,21947.46,21641.76,611.40
2026-03-20,MNQ,Short,21984.59,22258.85,-548.53
2026-03-20,MNQ,Short,22021.72,21716.82,609.80
2026-03-23,NQ,Short,22123.97,22150.04,-521.43
2026-03-23,NQ,Long,22161.10,22205.75,893.03
2026-03-23,MNQ,Short,21998.23,21646.33,703.80
2026-03-23,NQ,Short,22035.36,22061.03,-513.46
2026-03-24,NQ,Short,22094.19,22120.19,-519.98
2026-03-25,NQ,Short,22152.03,22178.30,-525.48
2026-03-25,NQ,Short,22189.16,22216.00,-536.86
2026-03-25,MNQ,Long,22026.29,22353.81,655.04
2026-03-26,NQ,Short,22085.12,22053.88,624.72
2026-03-26,MNQ,Long,22122.25,22435.69,626.89
2026-03-26,NQ,Short,22159.38,22186.70,-546.45
2026-03-27,NQ,Long,22218.22,22192.24,-519.59
2026-03-27,MNQ,Short,22055.35,22313.68,-516.66
2026-03-27,NQ,Short,22091.48,22117.42,-518.82
2026-03-27,MNQ,Short,22128.61,21766.42,724.38
2026-03-30,MNQ,Long,22230.85,21972.95,-515.80
2026-03-30,MNQ,Long,22267.98,22622.08,708.21
2026-03-31,NQ,Short,22326.82,22352.65,-516.51
2026-03-31,MNQ,Long,22163.95,22493.49,659.07
2026-03-31,MNQ,Short,22201.08,21831.60,738.97
2026-04-01,MNQ,Short,22258.91,22510.90,-503.97
2026-04-02,MNQ,Short,22317.75,22577.32,-519.14
2026-04-02,MNQ,Long,22354.88,22791.09,872.41
2026-04-02,MNQ,Short,22192.01,21800.90,782.22
2026-04-02,NQ,Long,22229.14,22203.74,-508.05
2026-04-03,MNQ,Long,22287.98,22027.58,-520.80
2026-04-03,NQ,Short,22325.11,22285.91,783.98
2026-04-03,MNQ,Long,22362.24,22098.55,-527.39
2026-04-03,MNQ,Short,22398.37,21950.09,896.55
2026-04-06,NQ,Long,22300.61,22275.07,-510.78
2026-04-06,NQ,Short,22337.74,22364.62,-537.51
2026-04-06,NQ,Short,22374.87,22339.98,697.74
2026-04-06,MNQ,Long,22412.00,22161.35,-501.29
2026-04-07,NQ,Short,22470.84,22439.42,628.35
2026-04-07,NQ,Long,22307.97,22281.93,-520.72
2026-04-07,NQ,Long,22345.10,22319.67,-508.54
2026-04-07,NQ,Short,22381.23,22336.87,887.12
2026-04-08,NQ,Long,22440.06,22474.55,689.81
2026-04-08,MNQ,Short,22477.19,22068.36,817.66
2026-04-08,MNQ,Long,22314.32,22060.35,-507.94
2026-04-09,NQ,Long,22373.16,22404.58,628.33
2026-04-10,NQ,Long,22431.99,22465.46,669.39
2026-04-10,NQ,Short,22469.12,22496.10,-539.53
2026-04-13,MNQ,Short,22571.37,22845.50,-548.27
2026-04-14,NQ,Long,22629.21,22603.18,-520.50
2026-04-14,MNQ,Short,22466.34,22096.60,739.47
2026-04-14,MNQ,Long,22503.47,22245.12,-516.71
2026-04-14,NQ,Short,22540.60,22565.84,-504.79
2026-04-15,MNQ,Short,22599.43,22866.85,-534.83
2026-04-15,MNQ,Short,22636.56,22321.03,631.05
2026-04-15,MNQ,Short,22473.69,22729.46,-511.54
2026-04-16,NQ,Long,22531.53,22564.63,662.10
2026-04-16,MNQ,Short,22568.66,22828.35,-519.37
2026-04-17,MNQ,Short,22627.49,22288.74,677.51
2026-04-17,MNQ,Short,22664.62,22261.53,806.18
2026-04-17,MNQ,Long,22701.75,23112.27,821.04
2026-04-20,NQ,Long,22604.00,22644.11,802.17
2026-04-20,NQ,Long,22641.13,22615.02,-522.24
2026-04-20,MNQ,Long,22678.26,23028.77,701.03
2026-04-21,NQ,Long,22736.09,22710.76,-506.66
2026-04-21,MNQ,Long,22773.22,22506.48,-533.49
2026-04-21,NQ,Long,22610.35,22642.95,651.92
2026-04-21,MNQ,Short,22647.48,22339.04,616.88
2026-04-22,MNQ,Short,22706.32,22976.17,-539.69
2026-04-23,NQ,Long,22765.15,22738.23,-538.42
2026-04-23,MNQ,Long,22802.28,23246.95,889.34
2026-04-23,MNQ,Short,22639.41,22246.54,785.74
2026-04-23,NQ,Long,22675.54,22648.04,-549.98
2026-04-24,MNQ,Long,22734.38,23037.36,605.96
2026-04-24,NQ,Long,22771.51,22802.12,612.22
2026-04-24,NQ,Long,22808.64,22782.30,-526.88
2026-04-24,MNQ,Short,22845.77,23103.88,-516.21
2026-04-27,MNQ,Short,22748.02,23006.04,-516.04
2026-04-27,MNQ,Long,22785.15,23209.13,847.96
2026-04-27,NQ,Long,22821.28,22795.58,-513.98
2026-04-28,NQ,Long,22880.11,22919.62,790.16
2026-04-29,NQ,Short,22938.95,22899.23,794.44
2026-04-29,MNQ,Long,22776.08,22504.72,-542.72
2026-04-30,MNQ,Short,22834.91,22509.22,651.38
2026-05-01,MNQ,Long,22893.75,22636.71,-514.08
2026-05-01,NQ,Short,22930.88,22956.50,-512.30
2026-05-01,MNQ,Short,22968.01,23227.24,-518.46
2026-05-04,MNQ,Long,23069.25,23447.88,757.27
2026-05-05,NQ,Short,22928.09,22954.72,-532.53
2026-05-05,NQ,Long,22965.22,22938.37,-537.02
2026-05-05,MNQ,Short,23002.35,22605.74,793.22
2026-05-06,NQ,Long,23061.18,23097.71,730.62
2026-05-06,MNQ,Short,23098.31,22660.12,876.38
2026-05-07,MNQ,Short,22957.15,22556.34,801.62
2026-05-07,MNQ,Long,22994.28,22728.06,-532.43
2026-05-07,MNQ,Long,23030.41,23356.62,652.42
2026-05-07,NQ,Long,23067.54,23041.92,-512.34
2026-05-08,NQ,Short,23126.38,23151.84,-509.26
2026-05-11,NQ,Short,23028.62,22987.88,814.74
2026-05-11,NQ,Long,23065.75,23105.12,787.49
2026-05-11,MNQ,Short,23102.88,22655.42,894.93
2026-05-12,NQ,Long,23161.72,23134.52,-544.02
2026-05-12,NQ,Long,23197.85,23171.66,-523.85
2026-05-12,NQ,Long,23234.98,23276.11,822.57
2026-05-12,NQ,Long,23072.11,23108.75,732.71
2026-05-13,MNQ,Long,23130.94,23518.60,775.32
2026-05-13,NQ,Long,23168.07,23141.92,-523.07
2026-05-14,NQ,Long,23226.91,23201.30,-512.26
2026-05-14,MNQ,Long,23264.04,23566.16,604.23
2026-05-14,NQ,Long,23101.17,23075.24,-518.63
2026-05-14,NQ,Short,23137.30,23105.88,628.49
2026-05-15,NQ,Short,23196.13,23162.45,673.57
2026-05-15,MNQ,Short,23233.26,23497.15,-527.79
2026-05-18,MNQ,Long,23335.51,23760.98,850.94
2026-05-18,NQ,Short,23372.64,23398.95,-526.17
2026-05-19,MNQ,Long,23231.48,22960.20,-542.55
2026-05-19,NQ,Short,23268.61,23224.63,879.66
2026-05-19,NQ,Long,23305.74,23337.68,638.78
2026-05-19,NQ,Short,23341.87,23306.79,701.58
2026-05-20,NQ,Short,23400.70,23369.30,628.07
2026-05-20,NQ,Short,23237.83,23264.58,-534.97
2026-05-20,MNQ,Short,23274.96,23529.19,-508.46
2026-05-20,NQ,Short,23312.09,23339.05,-539.16
2026-05-21,NQ,Short,23370.93,23396.14,-504.26
2026-05-21,NQ,Long,23408.06,23382.71,-506.94
2026-05-21,MNQ,Short,23244.19,22843.86,800.66
2026-05-21,MNQ,Long,23281.32,23689.72,816.81
2026-05-22,MNQ,Short,23340.15,22901.02,878.27
2026-05-25,MNQ,Short,23442.40,23005.13,874.54
2026-05-26,NQ,Short,23501.23,23527.38,-523.09
2026-05-26,NQ,Short,23538.36,23565.29,-538.61
2026-05-27,MNQ,Long,23397.20,23134.60,-525.19
2026-05-27,NQ,Short,23434.33,23401.06,665.37
2026-05-27,NQ,Short,23470.46,23437.69,655.35
2026-05-27,NQ,Short,23507.59,23471.32,725.40
2026-05-28,MNQ,Short,23566.42,23157.52,817.80
2026-05-28,NQ,Long,23403.55,23378.12,-508.55
2026-05-29,NQ,Short,23462.39,23419.56,856.55
2026-06-01,NQ,Long,23564.64,23539.19,-508.90
2026-06-01,MNQ,Short,23601.77,23167.81,867.93
2026-06-01,NQ,Long,23638.90,23681.35,848.98
2026-06-02,NQ,Long,23696.73,23670.57,-523.24
2026-06-02,MNQ,Short,23533.86,23102.95,861.82
2026-06-02,NQ,Long,23570.99,23545.46,-510.63
2026-06-03,NQ,Long,23629.83,23667.32,749.86
2026-06-03,MNQ,Long,23666.96,24084.63,835.34
2026-06-03,MNQ,Short,23704.09,23323.72,760.75
2026-06-04,MNQ,Short,23562.92,23822.20,-518.56
2026-06-04,MNQ,Short,23600.05,23184.63,830.83
2026-06-04,NQ,Long,23636.18,23608.79,-547.81
2026-06-04,MNQ,Long,23673.31,23411.96,-522.70
2026-06-05,NQ,Long,23732.15,23770.03,757.59
2026-06-05,NQ,Long,23769.28,23742.88,-527.97
2026-06-05,NQ,Short,23606.41,23571.22,703.75
2026-06-05,NQ,Long,23643.54,23617.82,-514.31
2026-06-08,MNQ,Long,23745.78,24145.81,800.05
2026-06-09,MNQ,Short,23803.62,24077.52,-547.81
2026-06-10,MNQ,Short,23862.45,23421.08,882.74
2026-06-11,NQ,Long,23721.29,23694.82,-529.46
2026-06-11,MNQ,Long,23758.42,24193.60,870.36
2026-06-11,NQ,Long,23795.55,23834.65,782.07
