Date,Symbol,Direction,Entry,Exit,PnL
2026-03-19,MNQ,Short,22058.92,22380.58,-643.33
2026-03-20,NQ,Short,21917.76,21954.62,-737.30
2026-03-20,NQ,Long,21954.89,21923.05,-636.89
2026-03-20,NQ,Short,21992.02,21965.47,531.06
2026-03-20,MNQ,Short,22029.15,22405.58,-752.86
2026-03-23,NQ,Short,22131.40,22166.76,-707.25
2026-03-23,MNQ,Short,21968.53,22337.67,-738.28
2026-03-24,MNQ,Short,22026.36,22397.07,-741.42
2026-03-24,NQ,Short,22063.49,22102.53,-780.85
2026-03-24,MNQ,Short,22100.62,22456.29,-711.35
2026-03-24,NQ,Short,22137.75,22120.09,353.27
2026-03-25,NQ,Long,22196.59,22216.09,389.93
2026-03-26,MNQ,Short,22055.42,22418.40,-725.97
2026-03-26,MNQ,Short,22092.55,22408.68,-632.27
2026-03-26,MNQ,Short,22128.68,22429.28,-601.21
2026-03-27,NQ,Short,22187.52,22225.48,-759.11
2026-03-27,NQ,Short,22224.65,22199.29,507.22
2026-03-30,MNQ,Long,22126.89,21747.56,-758.67
2026-03-30,MNQ,Short,22164.02,21934.23,459.59
2026-03-31,NQ,Short,22222.86,22259.98,-742.45
2026-03-31,MNQ,Long,22259.99,22423.42,326.85
2026-04-01,NQ,Short,22318.82,22349.42,-611.91
2026-04-01,MNQ,Short,22354.95,22750.56,-791.22
2026-04-01,MNQ,Short,22192.08,22565.75,-747.34
2026-04-01,NQ,Long,22229.21,22195.41,-675.95
2026-04-02,NQ,Long,22288.05,22251.14,-738.22
2026-04-02,NQ,Short,22325.18,22307.43,354.99
2026-04-03,NQ,Short,22384.02,22415.95,-638.55
2026-04-03,MNQ,Short,22221.15,21978.95,484.40
2026-04-06,MNQ,Short,22323.39,22666.99,-687.19
2026-04-07,MNQ,Long,22381.23,22068.59,-625.28
2026-04-08,NQ,Short,22440.06,22471.19,-622.60
2026-04-09,NQ,Long,22498.90,22514.20,306.07
2026-04-09,NQ,Long,22336.03,22351.61,311.69
2026-04-10,NQ,Long,22394.86,22412.62,355.17
2026-04-10,MNQ,Long,22431.99,22678.84,493.69
2026-04-10,MNQ,Short,22469.12,22267.10,404.03
2026-04-10,NQ,Long,22506.25,22468.03,-764.40
2026-04-13,MNQ,Short,22607.50,22940.93,-666.86
2026-04-13,NQ,Short,22444.63,22424.65,399.59
2026-04-13,MNQ,Short,22481.76,22783.22,-602.91
2026-04-13,NQ,Short,22518.89,22492.32,531.49
2026-04-14,NQ,Short,22577.73,22552.38,507.00
2026-04-15,NQ,Long,22636.56,22657.04,409.62
2026-04-15,MNQ,Short,22473.69,22812.70,-678.02
2026-04-15,NQ,Short,22509.82,22493.50,326.34
2026-04-15,MNQ,Long,22546.95,22178.87,-736.17
2026-04-16,NQ,Short,22605.79,22645.56,-795.39
2026-04-17,NQ,Long,22664.62,22691.66,540.90
2026-04-17,MNQ,Long,22701.75,22982.26,561.03
2026-04-20,NQ,Long,22604.00,22626.04,440.79
2026-04-20,MNQ,Long,22641.13,22291.37,-699.53
2026-04-20,NQ,Long,22678.26,22641.70,-731.28
2026-04-21,NQ,Long,22736.09,22700.31,-715.66
2026-04-22,MNQ,Short,22794.93,23116.40,-642.93
2026-04-22,NQ,Short,22632.06,22664.54,-649.68
2026-04-22,MNQ,Long,22669.19,22288.47,-761.44
2026-04-22,NQ,Long,22706.32,22726.07,395.02
2026-04-23,NQ,Short,22765.15,22742.37,455.57
2026-04-23,MNQ,Short,22802.28,23198.60,-792.65
2026-04-23,NQ,Short,22639.41,22622.90,330.13
2026-04-24,NQ,Long,22697.25,22664.53,-654.41
2026-04-24,MNQ,Long,22734.38,22417.39,-633.98
2026-04-27,NQ,Long,22836.63,22805.94,-613.77
2026-04-27,NQ,Short,22873.76,22908.04,-685.67
2026-04-27,MNQ,Long,22910.89,23108.99,396.19
2026-04-27,NQ,Short,22748.02,22721.33,533.77
2026-04-28,NQ,Short,22806.85,22781.96,497.81
2026-04-28,MNQ,Long,22842.98,22475.81,-734.33
2026-04-29,NQ,Short,22901.82,22937.94,-722.45
2026-04-30,NQ,Long,22960.65,22987.70,541.00
2026-04-30,NQ,Short,22797.78,22771.60,523.52
2026-05-01,NQ,Short,22856.62,22838.49,362.66
2026-05-01,NQ,Long,22893.75,22918.14,487.87
2026-05-01,MNQ,Short,22930.88,23284.60,-707.45
2026-05-01,NQ,Short,22968.01,23004.20,-723.89
2026-05-04,NQ,Long,23069.25,23030.41,-776.73
2026-05-04,MNQ,Long,22906.38,23188.21,563.65
2026-05-04,NQ,Short,22943.51,22981.50,-759.81
2026-05-05,MNQ,Short,23002.35,22757.82,489.05
2026-05-05,MNQ,Short,23039.48,23427.31,-775.65
2026-05-05,NQ,Long,23076.61,23039.07,-750.71
2026-05-05,MNQ,Short,22913.74,22620.24,587.01
2026-05-06,MNQ,Short,22972.57,23345.73,-746.32
2026-05-06,MNQ,Short,23008.70,23329.67,-641.95
2026-05-07,MNQ,Short,23067.54,23368.97,-602.85
2026-05-07,MNQ,Long,23104.67,23367.39,525.44
2026-05-07,MNQ,Long,22941.80,22576.99,-729.61
2026-05-08,NQ,Long,23000.64,22965.82,-696.37
2026-05-08,MNQ,Long,23037.77,22681.62,-712.30
2026-05-08,MNQ,Short,23074.90,23452.59,-755.37
2026-05-08,NQ,Short,23111.03,23087.97,461.13
2026-05-11,MNQ,Long,23213.27,23431.52,436.50
2026-05-12,MNQ,Long,23072.11,22761.83,-620.56
2026-05-12,NQ,Long,23109.24,23071.77,-749.32
2026-05-13,NQ,Short,23168.07,23140.79,545.68
2026-05-13,MNQ,Long,23205.20,22848.58,-713.24
2026-05-14,NQ,Long,23264.04,23290.81,535.46
2026-05-14,NQ,Long,23101.17,23065.84,-706.57
2026-05-14,NQ,Long,23137.30,23098.38,-778.39
2026-05-14,MNQ,Short,23174.43,22997.96,352.94
2026-05-15,NQ,Long,23233.26,23202.57,-613.81
2026-05-18,NQ,Short,23335.51,23307.56,559.05
2026-05-19,MNQ,Short,23394.35,23767.58,-746.47
2026-05-20,MNQ,Short,23253.18,23622.62,-738.87
2026-05-20,MNQ,Long,23290.31,23461.57,342.52
2026-05-21,NQ,Long,23349.15,23314.35,-695.98
2026-05-21,MNQ,Long,23385.28,23063.90,-642.76
2026-05-21,NQ,Short,23422.41,23457.72,-706.29
2026-05-22,NQ,Long,23281.24,23304.23,459.84
2026-05-22,MNQ,Long,23318.37,22987.06,-662.62
2026-05-25,NQ,Short,23420.62,23392.03,571.82
2026-05-25,MNQ,Long,23457.75,23154.56,-606.38
2026-05-26,MNQ,Long,23516.58,23187.01,-659.15
2026-05-26,NQ,Long,23352.71,23320.76,-638.99
2026-05-26,NQ,Long,23389.84,23412.68,456.88
2026-05-26,MNQ,Short,23426.97,23820.28,-786.61
2026-05-27,NQ,Short,23485.81,23457.90,558.29
2026-05-27,MNQ,Short,23522.94,23908.23,-770.58
2026-05-28,MNQ,Short,23581.77,23331.03,501.48
2026-05-28,MNQ,Short,23418.90,23778.69,-719.58
2026-05-29,MNQ,Long,23477.74,23138.50,-678.49
2026-05-29,MNQ,Short,23513.87,23863.88,-700.02
2026-05-29,NQ,Short,23551.00,23583.17,-643.32
2026-06-01,NQ,Short,23653.25,23631.21,440.76
2026-06-01,NQ,Short,23490.38,23473.94,328.88
2026-06-01,MNQ,Long,23527.51,23711.52,368.03
2026-06-01,NQ,Short,23564.64,23540.04,492.02
2026-06-02,NQ,Short,23623.47,23661.41,-758.82
2026-06-02,NQ,Short,23660.60,23640.47,402.56
2026-06-03,NQ,Short,23718.44,23754.61,-723.38
2026-06-03,MNQ,Short,23555.57,23942.58,-774.01
2026-06-03,NQ,Long,23592.70,23557.24,-709.11
2026-06-04,MNQ,Long,23651.53,23262.81,-777.45
2026-06-05,NQ,Long,23710.37,23677.51,-657.29
2026-06-05,NQ,Short,23747.50,23784.93,-748.54
2026-06-05,NQ,Short,23584.63,23617.64,-660.24
2026-06-08,MNQ,Long,23686.87,23940.67,507.60
2026-06-08,MNQ,Long,23723.00,23334.62,-776.75
2026-06-09,MNQ,Short,23781.84,23502.42,558.83
2026-06-10,NQ,Long,23840.67,23856.68,320.20
2026-06-10,MNQ,Short,23877.80,24227.65,-699.70
2026-06-10,NQ,Short,23714.93,23692.05,457.64
2026-06-11,MNQ,Short,23773.77,24160.49,-773.45
